"EventType","InsertText","DeleteText","SourceLocation","ClientTimestamp","CodeStateSection","ToolInstances","EditType","X-Metadata","CodeStateID","X-Compilable","EventID","SubjectID","AssignmentID"
"File.Edit","w","","35","1685727857462","file_name_return.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","w",,"36","1685727857462","file_name_return.py","1.1.5 for 2021-2022 @t1",,"w",,,,,
"File.Edit"," ","","36","1685727857534","file_name_return.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"37","1685727857535","file_name_return.py","1.1.5 for 2021-2022 @t1",," ",,,,,
"File.Edit","'","","37","1685727859187","file_name_return.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","'",,"38","1685727859188","file_name_return.py","1.1.5 for 2021-2022 @t1",,"'",,,,,
"File.Edit","m","","38","1685727859517","file_name_return.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","m",,"39","1685727859517","file_name_return.py","1.1.5 for 2021-2022 @t1",,"m",,,,,
"File.Edit","o","","39","1685727859623","file_name_return.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","o",,"40","1685727859623","file_name_return.py","1.1.5 for 2021-2022 @t1",,"o",,,,,
"File.Edit","d","","40","1685727859733","file_name_return.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","d",,"41","1685727859733","file_name_return.py","1.1.5 for 2021-2022 @t1",,"d",,,,,
"X-Keystroke","'",,"38","1685727859187","file_name_return.py","1.1.5 for 2021-2022 @t1",,"'",,,,,
"X-Keystroke","m",,"39","1685727859517","file_name_return.py","1.1.5 for 2021-2022 @t1",,"m",,,,,
"X-Keystroke","o",,"40","1685727859623","file_name_return.py","1.1.5 for 2021-2022 @t1",,"o",,,,,
"X-Keystroke","d",,"41","1685727859733","file_name_return.py","1.1.5 for 2021-2022 @t1",,"d",,,,,
"X-Keystroke","e",,"42","1685727859895","file_name_return.py","1.1.5 for 2021-2022 @t1",,"e",,,,,
"X-Keystroke","s",,"43","1685727859994","file_name_return.py","1.1.5 for 2021-2022 @t1",,"s",,,,,
"X-Keystroke","'",,"44","1685727860124","file_name_return.py","1.1.5 for 2021-2022 @t1",,"'",,,,,
"X-Keystroke"," ",,"45","1685727860297","file_name_return.py","1.1.5 for 2021-2022 @t1",," ",,,,,
"X-Keystroke","t",,"46","1685727860884","file_name_return.py","1.1.5 for 2021-2022 @t1",,"t",,,,,
"X-Keystroke","h",,"47","1685727861023","file_name_return.py","1.1.5 for 2021-2022 @t1",,"h",,,,,
"X-Keystroke","w",,"46","1685727861656","file_name_return.py","1.1.5 for 2021-2022 @t1",,"w",,,,,
"X-Keystroke","h",,"47","1685727861772","file_name_return.py","1.1.5 for 2021-2022 @t1",,"h",,,,,
"X-Keystroke","e",,"48","1685727861837","file_name_return.py","1.1.5 for 2021-2022 @t1",,"e",,,,,
"X-Keystroke","r",,"49","1685727861939","file_name_return.py","1.1.5 for 2021-2022 @t1",,"r",,,,,
"X-Keystroke","e",,"50","1685727862003","file_name_return.py","1.1.5 for 2021-2022 @t1",,"e",,,,,
"X-Keystroke"," ",,"51","1685727862152","file_name_return.py","1.1.5 for 2021-2022 @t1",," ",,,,,
"File.Edit","e","","41","1685727859895","file_name_return.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"42","1685727859895","file_name_return.py","1.1.5 for 2021-2022 @t1",,"e",,,,,
"File.Edit","s","","42","1685727859993","file_name_return.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","s",,"43","1685727859994","file_name_return.py","1.1.5 for 2021-2022 @t1",,"s",,,,,
"File.Edit","'","","43","1685727860124","file_name_return.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","'",,"44","1685727860124","file_name_return.py","1.1.5 for 2021-2022 @t1",,"'",,,,,
"File.Edit"," ","","44","1685727860296","file_name_return.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"45","1685727860297","file_name_return.py","1.1.5 for 2021-2022 @t1",," ",,,,,
"File.Edit","t","","45","1685727860884","file_name_return.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","t",,"46","1685727860884","file_name_return.py","1.1.5 for 2021-2022 @t1",,"t",,,,,
"File.Edit","h","","46","1685727861012","file_name_return.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","h",,"47","1685727861023","file_name_return.py","1.1.5 for 2021-2022 @t1",,"h",,,,,
"X-Action","Backspace",,,"1685727861386","file_name_return.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","h","46","1685727861388","file_name_return.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1685727861519","file_name_return.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","t","45","1685727861521","file_name_return.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","w","","45","1685727861656","file_name_return.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","w",,"46","1685727861656","file_name_return.py","1.1.5 for 2021-2022 @t1",,"w",,,,,
"File.Edit","h","","46","1685727861766","file_name_return.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","h",,"47","1685727861772","file_name_return.py","1.1.5 for 2021-2022 @t1",,"h",,,,,
"File.Edit","e","","47","1685727861837","file_name_return.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"48","1685727861837","file_name_return.py","1.1.5 for 2021-2022 @t1",,"e",,,,,
"File.Edit","r","","48","1685727861939","file_name_return.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","r",,"49","1685727861939","file_name_return.py","1.1.5 for 2021-2022 @t1",,"r",,,,,
"File.Edit","e","","49","1685727862002","file_name_return.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"50","1685727862003","file_name_return.py","1.1.5 for 2021-2022 @t1",,"e",,,,,
"File.Edit"," ","","50","1685727862152","file_name_return.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"51","1685727862152","file_name_return.py","1.1.5 for 2021-2022 @t1",," ",,,,,
"File.Edit","I","","51","1685727880500","file_name_return.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","I",,"52","1685727880501","file_name_return.py","1.1.5 for 2021-2022 @t1",,"I",,,,,
"File.Edit"," ","","52","1685727880587","file_name_return.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"53","1685727880588","file_name_return.py","1.1.5 for 2021-2022 @t1",," ",,,,,
"File.Edit","c","","53","1685727880945","file_name_return.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","c",,"54","1685727880946","file_name_return.py","1.1.5 for 2021-2022 @t1",,"c",,,,,
"File.Edit","a","","54","1685727881144","file_name_return.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","a",,"55","1685727881144","file_name_return.py","1.1.5 for 2021-2022 @t1",,"a",,,,,
"File.Edit","n","","55","1685727881205","file_name_return.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","n",,"56","1685727881206","file_name_return.py","1.1.5 for 2021-2022 @t1",,"n",,,,,
"File.Edit"," ","","56","1685727881292","file_name_return.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"57","1685727881293","file_name_return.py","1.1.5 for 2021-2022 @t1",," ",,,,,
"File.Edit","p","","57","1685727881536","file_name_return.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","p",,"58","1685727881536","file_name_return.py","1.1.5 for 2021-2022 @t1",,"p",,,,,
"File.Edit","i","","58","1685727881564","file_name_return.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","i",,"59","1685727881564","file_name_return.py","1.1.5 for 2021-2022 @t1",,"i",,,,,
"File.Edit","c","","59","1685727881701","file_name_return.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","c",,"60","1685727881702","file_name_return.py","1.1.5 for 2021-2022 @t1",,"c",,,,,
"File.Edit","k","","60","1685727881819","file_name_return.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","k",,"61","1685727881820","file_name_return.py","1.1.5 for 2021-2022 @t1",,"k",,,,,
"File.Edit"," ","","61","1685727881966","file_name_return.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"62","1685727881967","file_name_return.py","1.1.5 for 2021-2022 @t1",," ",,,,,
"File.Edit","t","","62","1685727882656","file_name_return.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","t",,"63","1685727882657","file_name_return.py","1.1.5 for 2021-2022 @t1",,"t",,,,,
"File.Edit","o","","63","1685727882733","file_name_return.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","o",,"64","1685727882734","file_name_return.py","1.1.5 for 2021-2022 @t1",,"o",,,,,
"File.Edit"," ","","64","1685727882828","file_name_return.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"65","1685727882829","file_name_return.py","1.1.5 for 2021-2022 @t1",," ",,,,,
"X-Keystroke","I",,"52","1685727880501","file_name_return.py","1.1.5 for 2021-2022 @t1",,"I",,,,,
"X-Keystroke"," ",,"53","1685727880588","file_name_return.py","1.1.5 for 2021-2022 @t1",," ",,,,,
"X-Keystroke","c",,"54","1685727880946","file_name_return.py","1.1.5 for 2021-2022 @t1",,"c",,,,,
"X-Keystroke","a",,"55","1685727881144","file_name_return.py","1.1.5 for 2021-2022 @t1",,"a",,,,,
"X-Keystroke","n",,"56","1685727881206","file_name_return.py","1.1.5 for 2021-2022 @t1",,"n",,,,,
"X-Keystroke"," ",,"57","1685727881293","file_name_return.py","1.1.5 for 2021-2022 @t1",," ",,,,,
"X-Keystroke","p",,"58","1685727881536","file_name_return.py","1.1.5 for 2021-2022 @t1",,"p",,,,,
"X-Keystroke","i",,"59","1685727881564","file_name_return.py","1.1.5 for 2021-2022 @t1",,"i",,,,,
"X-Keystroke","c",,"60","1685727881702","file_name_return.py","1.1.5 for 2021-2022 @t1",,"c",,,,,
"X-Keystroke","k",,"61","1685727881820","file_name_return.py","1.1.5 for 2021-2022 @t1",,"k",,,,,
"X-Keystroke"," ",,"62","1685727881967","file_name_return.py","1.1.5 for 2021-2022 @t1",," ",,,,,
"X-Keystroke","t",,"63","1685727882657","file_name_return.py","1.1.5 for 2021-2022 @t1",,"t",,,,,
"X-Keystroke","o",,"64","1685727882734","file_name_return.py","1.1.5 for 2021-2022 @t1",,"o",,,,,
"X-Keystroke"," ",,"65","1685727882829","file_name_return.py","1.1.5 for 2021-2022 @t1",," ",,,,,
"X-Keystroke","g",,"66","1685727884070","file_name_return.py","1.1.5 for 2021-2022 @t1",,"g",,,,,
"X-Keystroke","e",,"67","1685727884238","file_name_return.py","1.1.5 for 2021-2022 @t1",,"e",,,,,
"X-Keystroke","t",,"68","1685727884294","file_name_return.py","1.1.5 for 2021-2022 @t1",,"t",,,,,
"X-Keystroke"," ",,"69","1685727884351","file_name_return.py","1.1.5 for 2021-2022 @t1",," ",,,,,
"X-Keystroke","a",,"70","1685727884818","file_name_return.py","1.1.5 for 2021-2022 @t1",,"a",,,,,
"X-Keystroke"," ",,"71","1685727884846","file_name_return.py","1.1.5 for 2021-2022 @t1",," ",,,,,
"File.Edit","g","","65","1685727884069","file_name_return.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","g",,"66","1685727884070","file_name_return.py","1.1.5 for 2021-2022 @t1",,"g",,,,,
"File.Edit","e","","66","1685727884238","file_name_return.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"67","1685727884238","file_name_return.py","1.1.5 for 2021-2022 @t1",,"e",,,,,
"File.Edit","t","","67","1685727884293","file_name_return.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","t",,"68","1685727884294","file_name_return.py","1.1.5 for 2021-2022 @t1",,"t",,,,,
"File.Edit"," ","","68","1685727884350","file_name_return.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"69","1685727884351","file_name_return.py","1.1.5 for 2021-2022 @t1",," ",,,,,
"File.Edit","a","","69","1685727884818","file_name_return.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","a",,"70","1685727884818","file_name_return.py","1.1.5 for 2021-2022 @t1",,"a",,,,,
"File.Edit"," ","","70","1685727884846","file_name_return.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"71","1685727884846","file_name_return.py","1.1.5 for 2021-2022 @t1",," ",,,,,
"X-Keystroke","F",,"72","1685727887986","file_name_return.py","1.1.5 for 2021-2022 @t1",,"F",,,,,
"X-Keystroke","F",,"73","1685727888131","file_name_return.py","1.1.5 for 2021-2022 @t1",,"F",,,,,
"X-Keystroke"," ",,"74","1685727889697","file_name_return.py","1.1.5 for 2021-2022 @t1",," ",,,,,
"X-Keystroke","n",,"75","1685727890314","file_name_return.py","1.1.5 for 2021-2022 @t1",,"n",,,,,
"X-Keystroke","a",,"76","1685727890450","file_name_return.py","1.1.5 for 2021-2022 @t1",,"a",,,,,
"X-Keystroke","m",,"77","1685727890624","file_name_return.py","1.1.5 for 2021-2022 @t1",,"m",,,,,
"X-Keystroke","e",,"78","1685727890700","file_name_return.py","1.1.5 for 2021-2022 @t1",,"e",,,,,
"File.Edit","F","","71","1685727887985","file_name_return.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","F",,"72","1685727887986","file_name_return.py","1.1.5 for 2021-2022 @t1",,"F",,,,,
"File.Edit","F","","72","1685727888131","file_name_return.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","F",,"73","1685727888131","file_name_return.py","1.1.5 for 2021-2022 @t1",,"F",,,,,
"File.Edit"," ","","73","1685727889696","file_name_return.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"74","1685727889697","file_name_return.py","1.1.5 for 2021-2022 @t1",," ",,,,,
"File.Edit","n","","74","1685727890314","file_name_return.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","n",,"75","1685727890314","file_name_return.py","1.1.5 for 2021-2022 @t1",,"n",,,,,
"File.Edit","a","","75","1685727890450","file_name_return.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","a",,"76","1685727890450","file_name_return.py","1.1.5 for 2021-2022 @t1",,"a",,,,,
"File.Edit","m","","76","1685727890623","file_name_return.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","m",,"77","1685727890624","file_name_return.py","1.1.5 for 2021-2022 @t1",,"m",,,,,
"File.Edit","e","","77","1685727890699","file_name_return.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"78","1685727890700","file_name_return.py","1.1.5 for 2021-2022 @t1",,"e",,,,,
"X-Action","Backspace",,,"1685727891390","file_name_return.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","e","77","1685727891392","file_name_return.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1685727891648","file_name_return.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","m","76","1685727891661","file_name_return.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1685727891762","file_name_return.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","a","75","1685727891763","file_name_return.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1685727891904","file_name_return.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","n","74","1685727891905","file_name_return.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","f","","74","1685727892173","file_name_return.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","f",,"75","1685727892173","file_name_return.py","1.1.5 for 2021-2022 @t1",,"f",,,,,
"File.Edit","i","","75","1685727892251","file_name_return.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","i",,"76","1685727892251","file_name_return.py","1.1.5 for 2021-2022 @t1",,"i",,,,,
"File.Edit","l","","76","1685727892413","file_name_return.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","l",,"77","1685727892413","file_name_return.py","1.1.5 for 2021-2022 @t1",,"l",,,,,
"File.Edit","e","","77","1685727892597","file_name_return.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"78","1685727892597","file_name_return.py","1.1.5 for 2021-2022 @t1",,"e",,,,,
"File.Edit","n","","78","1685727892871","file_name_return.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","n",,"79","1685727892871","file_name_return.py","1.1.5 for 2021-2022 @t1",,"n",,,,,
"File.Edit","a","","79","1685727892975","file_name_return.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","a",,"80","1685727892975","file_name_return.py","1.1.5 for 2021-2022 @t1",,"a",,,,,
"File.Edit","m","","80","1685727893067","file_name_return.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","m",,"81","1685727893068","file_name_return.py","1.1.5 for 2021-2022 @t1",,"m",,,,,
"File.Edit","e","","81","1685727893138","file_name_return.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"82","1685727893139","file_name_return.py","1.1.5 for 2021-2022 @t1",,"e",,,,,
"File.Edit",",","","82","1685727893280","file_name_return.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke",",",,"83","1685727893281","file_name_return.py","1.1.5 for 2021-2022 @t1",,",",,,,,
"File.Edit"," ","","83","1685727893676","file_name_return.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"84","1685727893676","file_name_return.py","1.1.5 for 2021-2022 @t1",," ",,,,,
"X-Keystroke","f",,"75","1685727892173","file_name_return.py","1.1.5 for 2021-2022 @t1",,"f",,,,,
"X-Keystroke","i",,"76","1685727892251","file_name_return.py","1.1.5 for 2021-2022 @t1",,"i",,,,,
"X-Keystroke","l",,"77","1685727892413","file_name_return.py","1.1.5 for 2021-2022 @t1",,"l",,,,,
"X-Keystroke","e",,"78","1685727892597","file_name_return.py","1.1.5 for 2021-2022 @t1",,"e",,,,,
"X-Keystroke","n",,"79","1685727892871","file_name_return.py","1.1.5 for 2021-2022 @t1",,"n",,,,,
"X-Keystroke","a",,"80","1685727892975","file_name_return.py","1.1.5 for 2021-2022 @t1",,"a",,,,,
"X-Keystroke","m",,"81","1685727893068","file_name_return.py","1.1.5 for 2021-2022 @t1",,"m",,,,,
"X-Keystroke","e",,"82","1685727893139","file_name_return.py","1.1.5 for 2021-2022 @t1",,"e",,,,,
"X-Keystroke",",",,"83","1685727893281","file_name_return.py","1.1.5 for 2021-2022 @t1",,",",,,,,
"X-Keystroke"," ",,"84","1685727893676","file_name_return.py","1.1.5 for 2021-2022 @t1",," ",,,,,
"File.Edit","o","","84","1685727895265","file_name_return.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","o",,"85","1685727895266","file_name_return.py","1.1.5 for 2021-2022 @t1",,"o",,,,,
"File.Edit","r","","85","1685727895365","file_name_return.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","r",,"86","1685727895366","file_name_return.py","1.1.5 for 2021-2022 @t1",,"r",,,,,
"File.Edit"," ","","86","1685727895434","file_name_return.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"87","1685727895435","file_name_return.py","1.1.5 for 2021-2022 @t1",," ",,,,,
"X-Keystroke","o",,"85","1685727895266","file_name_return.py","1.1.5 for 2021-2022 @t1",,"o",,,,,
"X-Keystroke","r",,"86","1685727895366","file_name_return.py","1.1.5 for 2021-2022 @t1",,"r",,,,,
"X-Keystroke"," ",,"87","1685727895435","file_name_return.py","1.1.5 for 2021-2022 @t1",," ",,,,,
"File.Edit","j","","87","1685727900163","file_name_return.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","j",,"88","1685727900163","file_name_return.py","1.1.5 for 2021-2022 @t1",,"j",,,,,
"File.Edit","u","","88","1685727900406","file_name_return.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","u",,"89","1685727900406","file_name_return.py","1.1.5 for 2021-2022 @t1",,"u",,,,,
"File.Edit","s","","89","1685727900460","file_name_return.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","s",,"90","1685727900461","file_name_return.py","1.1.5 for 2021-2022 @t1",,"s",,,,,
"File.Edit","t","","90","1685727900605","file_name_return.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","t",,"91","1685727900606","file_name_return.py","1.1.5 for 2021-2022 @t1",,"t",,,,,
"File.Edit"," ","","91","1685727900696","file_name_return.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"92","1685727900696","file_name_return.py","1.1.5 for 2021-2022 @t1",," ",,,,,
"X-Keystroke","j",,"88","1685727900163","file_name_return.py","1.1.5 for 2021-2022 @t1",,"j",,,,,
"X-Keystroke","u",,"89","1685727900406","file_name_return.py","1.1.5 for 2021-2022 @t1",,"u",,,,,
"X-Keystroke","s",,"90","1685727900461","file_name_return.py","1.1.5 for 2021-2022 @t1",,"s",,,,,
"X-Keystroke","t",,"91","1685727900606","file_name_return.py","1.1.5 for 2021-2022 @t1",,"t",,,,,
"X-Keystroke"," ",,"92","1685727900696","file_name_return.py","1.1.5 for 2021-2022 @t1",," ",,,,,
